,orig_zone,dest_zone,orig_node_index,dest_node_index,person_id,origin_arrival_time,dest_arrival_time,dest_expected_arrival_time,value_of_time,start_time,Activity_Time,hh_id,hh_vehicle_id,shared_ride_flag,pickup_trip_flag,transit_utility,car_utility,orig_traveler,dest_traveler,intrasuperzone_flag,seg_index,veh_seg_index
10,19,18,6,14,6827390,833.0,834.9,834.9,0.0262,833.0,81.10000000000002,2035593.0,0.0,0,1,150.0,1.9,6827390,6827390,0,6,2035593.0_6_0.0
11,18,18,14,7,0,834.9,916.0,916.0,0.01,916.0,0.0,2035593.0,0.0,0,0,0.0,3.2,6827390,6827388,0,7,2035593.0_7_0.0
12,18,19,7,15,6827388,916.0,918.9999999999999,919.0,0.0262,916.0,157.0,2035593.0,0.0,0,1,150.0,3.0,6827388,6827388,0,8,2035593.0_8_0.0
14,19,18,8,16,6827388,1076.0,1077.8,1077.8,0.0262,1076.0,362.20000000000005,2035593.0,0.0,0,1,150.0,1.8,6827388,6827388,0,8,2035593.0_8_0.0
0,18,6,1,7,5592485,364.0,369.9,369.9,0.0612,364.0,53.10000000000002,1669226.0,0.0,0,1,150.0,5.9,5592485,5592485,0,0,1669226.0_0_0.0
2,6,18,2,8,5592485,423.0,427.9,427.9,0.0612,423.0,197.10000000000002,1669226.0,0.0,0,1,150.0,4.9,5592485,5592485,0,0,1669226.0_0_0.0
3,18,18,8,3,0,427.9,625.0,625.0,0.01,625.0,0.0,1669226.0,0.0,0,0,0.0,2.9,5592485,5592484,0,1,1669226.0_1_0.0
4,18,14,3,9,5592484,625.0,635.3,635.3,0.0612,625.0,35.700000000000045,1669226.0,0.0,0,1,150.0,10.3,5592484,5592484,0,2,1669226.0_2_0.0
6,14,18,4,10,5592484,671.0,675.6,675.6,0.0612,671.0,79.39999999999998,1669226.0,0.0,0,1,150.0,4.6,5592484,5592484,0,2,1669226.0_2_0.0
7,18,18,10,5,0,675.6,755.0,755.0,0.01,755.0,0.0,1669226.0,0.0,0,0,0.0,3.2,5592484,5592485,0,3,1669226.0_3_0.0
8,18,16,5,11,5592485,755.0,759.2,759.2,0.0612,755.0,11.799999999999955,1669226.0,0.0,0,1,150.0,4.2,5592485,5592485,0,4,1669226.0_4_0.0
10,16,18,6,12,5592485,771.0,774.7,774.7,0.0612,771.0,665.3,1669226.0,0.0,0,1,150.0,3.7,5592485,5592485,0,4,1669226.0_4_0.0
0,19,17,1,3,6556581,882.0,884.8,884.8,0.0868,882.0,90.20000000000005,1945324.0,0.0,0,1,150.0,2.8,6556581,6556581,0,0,1945324.0_0_0.0
2,17,19,2,4,6556581,975.0,980.7,980.7,0.0868,975.0,459.29999999999995,1945324.0,0.0,0,1,150.0,5.7,6556581,6556581,0,0,1945324.0_0_0.0
0,20,20,1,10,7078578,234.0,235.0,235.0,0.1498,234.0,8.0,2105200.0,0.0,0,1,150.0,1.0,7078578,7078578,0,0,2105200.0_0_0.0
2,20,13,2,11,7078578,243.0,248.6,248.6,0.1498,243.0,26.400000000000006,2105200.0,0.0,0,1,150.0,5.6,7078578,7078578,0,1,2105200.0_1_0.0
4,13,14,3,12,7078578,275.0,281.2,281.2,0.1498,275.0,241.8,2105200.0,0.0,0,1,150.0,6.2,7078578,7078578,0,1,2105200.0_1_0.0
5,14,20,12,4,0,281.2,523.0,523.0,0.01,523.0,0.0,2105200.0,0.0,0,0,0.0,5.4,7078578,7078577,0,2,2105200.0_2_0.0
6,20,12,4,13,7078577,523.0,527.7,527.7,0.1498,523.0,45.299999999999955,2105200.0,0.0,0,1,150.0,4.7,7078577,7078577,0,3,2105200.0_3_0.0
8,12,20,5,14,7078577,573.0,577.5,577.5,0.1498,573.0,206.5,2105200.0,0.0,0,1,150.0,4.5,7078577,7078577,0,3,2105200.0_3_0.0
9,20,14,14,6,0,577.5,784.0,784.0,0.01,784.0,0.0,2105200.0,0.0,0,0,0.0,5.9,7078577,7078578,0,4,2105200.0_4_0.0
10,14,8,6,15,7078578,784.0,786.0,786.0,0.1498,784.0,50.0,2105200.0,0.0,0,1,150.0,2.0,7078578,7078578,0,5,2105200.0_5_0.0
12,8,16,7,16,7078578,836.0,842.8,842.8,0.1498,836.0,115.20000000000005,2105200.0,0.0,0,1,150.0,6.8,7078578,7078578,0,5,2105200.0_5_0.0
14,16,19,8,17,7078578,958.0,963.9,963.9,0.1498,958.0,33.10000000000002,2105200.0,0.0,0,1,150.0,5.9,7078578,7078578,0,5,2105200.0_5_0.0
16,19,20,9,18,7078578,997.0,1000.6,1000.6,0.1498,997.0,439.4,2105200.0,0.0,0,1,150.0,3.6,7078578,7078578,0,5,2105200.0_5_0.0
0,2,17,1,10,7063489,235.0,238.9,238.9,0.3554,235.0,14.099999999999994,2101428.0,0.0,0,1,150.0,3.9,7063489,7063489,0,0,2101428.0_0_0.0
2,17,18,2,11,7063489,253.0,255.1,255.1,0.3554,253.0,20.900000000000006,2101428.0,0.0,0,1,150.0,2.1,7063489,7063489,0,0,2101428.0_0_0.0
4,18,2,3,12,7063489,276.0,280.2,280.2,0.3554,276.0,84.80000000000001,2101428.0,0.0,0,1,150.0,4.2,7063489,7063489,0,0,2101428.0_0_0.0
6,2,18,4,13,7063489,365.0,370.7,370.7,0.3554,365.0,174.3,2101428.0,0.0,0,1,150.0,5.7,7063489,7063489,0,0,2101428.0_0_0.0
7,18,2,13,5,0,370.7,545.0,545.0,0.01,545.0,0.0,2101428.0,0.0,0,0,0.0,4.1,7063489,7063490,0,1,2101428.0_1_0.0
8,2,11,5,14,7063490,545.0,553.3,553.3,0.3554,545.0,5.7000000000000455,2101428.0,0.0,0,1,150.0,8.3,7063490,7063490,0,2,2101428.0_2_0.0
10,11,5,6,15,7063490,559.0,560.7,560.7,0.3554,559.0,21.299999999999955,2101428.0,0.0,0,1,150.0,1.7,7063490,7063490,0,2,2101428.0_2_0.0
12,5,16,7,16,7063490,582.0,586.0,586.0,0.3554,582.0,45.0,2101428.0,0.0,0,1,150.0,4.0,7063490,7063490,0,2,2101428.0_2_0.0
14,16,2,8,17,7063490,631.0,636.5,636.5,0.3554,631.0,200.5,2101428.0,0.0,0,1,150.0,5.5,7063490,7063490,0,2,2101428.0_2_0.0
15,2,18,17,9,0,636.5,837.0,837.0,0.01,837.0,0.0,2101428.0,0.0,0,0,0.0,6.5,7063490,7063489,0,3,2101428.0_3_0.0
16,18,2,9,18,7063489,837.0,841.0,841.0,0.3554,837.0,599.0,2101428.0,0.0,0,1,150.0,4.0,7063489,7063489,0,4,2101428.0_4_0.0
0,3,2,1,12,7063810,235.0,235.6,235.6,0.1261,235.0,58.400000000000006,2101508.0,0.0,0,1,150.0,0.6,7063810,7063810,0,0,2101508.0_0_0.0
1,2,3,12,2,0,235.6,294.0,294.0,0.01,294.0,0.0,2101508.0,0.0,0,0,0.0,0.4,7063810,7063809,1,1,2101508.0_1_0.0
2,3,10,2,13,7063809,294.0,303.4,303.4,0.1261,294.0,0.6000000000000227,2101508.0,0.0,0,1,150.0,9.4,7063809,7063809,0,2,2101508.0_2_0.0
3,10,2,13,3,0,303.4,309.40000000000015,304.0,0.01,304.0,0.0,2101508.0,0.0,0,0,0.0,6.0,7063809,7063810,0,3,2101508.0_3_0.0
4,2,3,3,14,7063810,309.40000000000015,309.8000000000001,304.4,0.1261,304.0,38.60000000000002,2101508.0,0.0,0,1,150.0,0.4,7063810,7063810,1,4,2101508.0_4_0.0
6,3,1,4,15,7063810,343.0,345.4,345.4,0.1261,343.0,25.600000000000023,2101508.0,0.0,0,1,150.0,2.4,7063810,7063810,0,5,2101508.0_5_0.0
8,1,3,5,16,7063810,371.0,372.1,372.1,0.1261,371.0,205.89999999999998,2101508.0,0.0,0,1,150.0,1.1,7063810,7063810,0,5,2101508.0_5_0.0
10,3,1,6,17,7063810,578.0,580.6,580.6,0.1261,578.0,42.39999999999998,2101508.0,0.0,0,1,150.0,2.6,7063810,7063810,0,5,2101508.0_5_0.0
12,1,3,7,18,7063810,623.0,624.2,624.2,0.1261,623.0,86.79999999999995,2101508.0,0.0,0,1,150.0,1.2,7063810,7063810,0,5,2101508.0_5_0.0
13,3,10,18,8,0,624.2,711.0,711.0,0.01,711.0,0.0,2101508.0,0.0,0,0,0.0,9.3,7063810,7063809,0,6,2101508.0_6_0.0
14,10,8,8,19,7063809,711.0,712.2,712.2,0.1261,711.0,163.79999999999995,2101508.0,0.0,0,1,150.0,1.2,7063809,7063809,0,7,2101508.0_7_0.0
16,8,3,9,20,7063809,876.0,880.5,880.5,0.1261,876.0,64.5,2101508.0,0.0,0,1,150.0,4.5,7063809,7063809,0,7,2101508.0_7_0.0
18,3,18,10,21,7063809,944.9999999999999,951.7999999999998,951.8,0.1261,945.0,80.20000000000005,2101508.0,0.0,0,1,150.0,6.8,7063809,7063809,0,7,2101508.0_7_0.0
20,18,3,11,22,7063809,1032.0,1035.9,1035.9,0.1261,1032.0,404.0999999999999,2101508.0,0.0,0,1,150.0,3.9,7063809,7063809,0,7,2101508.0_7_0.0
0,3,2,1,11,6554535,235.0,235.6,235.6,0.1097,235.0,5.400000000000006,1944642.0,0.0,0,1,150.0,0.6,6554535,6554535,0,0,1944642.0_0_0.0
2,2,3,2,12,6554535,241.0,241.4,241.4,0.1097,241.0,63.599999999999994,1944642.0,0.0,0,1,150.0,0.4,6554535,6554535,1,1,1944642.0_1_0.0
4,3,13,3,13,6554535,305.0,307.1,307.1,0.1097,305.0,95.89999999999998,1944642.0,0.0,0,1,150.0,2.1,6554535,6554535,0,2,1944642.0_2_0.0
6,13,3,4,14,6554535,403.0,407.8,407.8,0.1097,403.0,42.19999999999999,1944642.0,0.0,0,1,150.0,4.8,6554535,6554535,0,2,1944642.0_2_0.0
8,3,8,5,15,6554535,450.0,453.3,453.3,0.1097,450.0,174.7,1944642.0,0.0,0,1,150.0,3.3,6554535,6554535,0,2,1944642.0_2_0.0
10,8,9,6,16,6554535,628.0,632.9,632.9,0.1097,628.0,23.100000000000023,1944642.0,0.0,0,1,150.0,4.9,6554535,6554535,0,2,1944642.0_2_0.0
12,9,8,7,17,6554535,656.0,658.4,658.4,0.1097,656.0,171.60000000000002,1944642.0,0.0,0,1,150.0,2.4,6554535,6554535,0,2,1944642.0_2_0.0
13,8,3,17,8,0,658.4,830.0,830.0,0.01,830.0,0.0,1944642.0,0.0,0,0,0.0,5.6,6554535,6554536,0,3,1944642.0_3_0.0
14,3,1,8,18,6554536,830.0,833.3,833.3,0.1097,830.0,45.700000000000045,1944642.0,0.0,0,1,150.0,3.3,6554536,6554536,0,4,1944642.0_4_0.0
16,1,3,9,19,6554536,879.0,880.2,880.2,0.1097,879.0,191.79999999999995,1944642.0,0.0,0,1,150.0,1.2,6554536,6554536,0,4,1944642.0_4_0.0
17,3,8,19,10,0,880.2,1072.0,1072.0,0.01,1072.0,0.0,1944642.0,0.0,0,0,0.0,4.3,6554536,6554535,0,5,1944642.0_5_0.0
18,8,3,10,20,6554535,1072.0,1076.3,1076.3,0.1097,1072.0,363.70000000000005,1944642.0,0.0,0,1,150.0,4.3,6554535,6554535,0,6,1944642.0_6_0.0
0,7,2,1,3,1990702,235.0,239.6,239.6,0.1988,235.0,809.4,583592.0,0.0,0,1,150.0,4.6,1990702,1990702,0,0,583592.0_0_0.0
2,2,7,2,4,1990702,1049.0,1053.7,1053.7,0.1988,1049.0,386.29999999999995,583592.0,0.0,0,1,150.0,4.7,1990702,1990702,0,0,583592.0_0_0.0
0,10,12,1,5,3065434,235.0,237.5,237.5,0.0731,235.0,552.5,937980.0,0.0,0,1,150.0,2.5,3065434,3065434,0,0,937980.0_0_0.0
2,12,9,2,6,3065434,790.0,795.6,795.6,0.0731,790.0,56.39999999999998,937980.0,0.0,0,1,150.0,5.6,3065434,3065434,0,0,937980.0_0_0.0
4,9,12,3,7,3065434,852.0,854.5,854.5,0.0731,852.0,9.5,937980.0,0.0,0,1,150.0,2.5,3065434,3065434,0,0,937980.0_0_0.0
6,12,10,4,8,3065434,864.0,866.3,866.3,0.0731,864.0,573.7,937980.0,0.0,0,1,150.0,2.3,3065434,3065434,0,0,937980.0_0_0.0
0,11,11,1,2,9006367,234.01000000000013,237.11000000000004,240.0,0.4123,235.0,0.0,3044856.0,0.0,1,1,150.0,3.1,9006367,9006368,0,0,3044856.0_0_0.0
1,11,5,2,10,9006368,237.11000000000004,239.41000000000005,242.3,0.4123,240.0,17.69999999999999,3044856.0,0.0,0,1,150.0,2.3,9006368,9006368,0,1,3044856.0_1_0.0
2,5,20,10,9,9006367,239.41000000000005,244.81000000000014,242.2,0.4123,260.0,0.0,3044856.0,0.0,0,0,0.0,5.4,9006368,9006367,0,2,3044856.0_2_0.0
4,20,11,3,11,9006367,260.0,271.1,271.1,0.4123,260.0,16.899999999999977,3044856.0,0.0,0,1,150.0,11.1,9006367,9006367,0,2,3044856.0_2_0.0
6,11,8,4,12,9006367,288.0,290.0,290.0,0.4123,288.0,433.0,3044856.0,0.0,0,1,150.0,2.0,9006367,9006367,0,2,3044856.0_2_0.0
8,8,11,5,13,9006367,722.9999999999999,729.7,729.7,0.4123,723.0,76.29999999999995,3044856.0,0.0,0,1,150.0,6.7,9006367,9006367,0,2,3044856.0_2_0.0
10,11,8,6,14,9006367,806.0,808.4,808.4,0.4123,806.0,80.60000000000002,3044856.0,0.0,0,1,150.0,2.4,9006367,9006367,0,2,3044856.0_2_0.0
12,8,11,8,16,9006367,880.4,887.0,913.6,0.4123,907.0,526.4,3044856.0,0.0,0,1,150.0,6.6,9006367,9006367,0,2,3044856.0_2_0.0
13,11,5,16,7,0,887.0,889.0,889.0,0.01,1440.0,0.0,3044856.0,0.0,0,0,0.0,2.0,9006367,9006368,0,3,3044856.0_3_0.0
14,5,11,7,15,9006368,889.0,895.1,895.1,0.4123,889.0,11.899999999999977,3044856.0,0.0,0,1,150.0,6.1,9006368,9006368,0,4,3044856.0_4_0.0
0,17,9,1,3,10444021,235.0,238.5,238.5,0.3581,235.0,105.5,3857435.0,0.0,0,1,150.0,3.5,10444021,10444021,0,0,3857435.0_0_0.0
2,9,17,2,4,10444021,344.0,347.0,347.0,0.3581,344.0,1093.0,3857435.0,0.0,0,1,150.0,3.0,10444021,10444021,0,0,3857435.0_0_0.0
0,20,8,1,3,8921536,235.0,239.2,239.2,0.0802,235.0,650.8,2983750.0,0.0,0,1,150.0,4.2,8921536,8921536,0,0,2983750.0_0_0.0
2,8,20,2,4,8921536,890.0,896.2,896.2,0.0802,890.0,543.8,2983750.0,0.0,0,1,150.0,6.2,8921536,8921536,0,0,2983750.0_0_0.0
0,20,16,1,13,9606400,235.0,241.6,241.6,0.032,235.0,63.400000000000006,3326813.0,0.0,0,1,150.0,6.6,9606400,9606400,0,0,3326813.0_0_0.0
2,16,20,2,14,9606400,305.0,308.3,308.3,0.032,305.0,8.699999999999989,3326813.0,0.0,0,1,150.0,3.3,9606400,9606400,0,0,3326813.0_0_0.0
3,20,20,14,3,0,308.3,317.0,317.0,0.01,317.0,0.0,3326813.0,0.0,0,0,0.0,1.0,9606400,9606399,0,1,3326813.0_1_0.0
4,20,19,3,15,9606399,317.0,317.2,317.2,0.032,317.0,33.80000000000001,3326813.0,0.0,0,1,150.0,0.2,9606399,9606399,0,2,3326813.0_2_0.0
6,19,17,4,16,9606399,351.0,353.4,353.4,0.032,351.0,43.60000000000002,3326813.0,0.0,0,1,150.0,2.4,9606399,9606399,0,2,3326813.0_2_0.0
8,17,18,5,17,9606399,397.0,399.1,399.1,0.032,397.0,31.899999999999977,3326813.0,0.0,0,1,150.0,2.1,9606399,9606399,0,2,3326813.0_2_0.0
9,18,20,17,6,0,399.1,431.0,431.0,0.01,431.0,0.0,3326813.0,0.0,0,0,0.0,0.5,9606399,9606400,0,3,3326813.0_3_0.0
10,20,16,6,18,9606400,431.0,437.7,437.7,0.032,431.0,21.30000000000001,3326813.0,0.0,0,1,150.0,6.7,9606400,9606400,0,4,3326813.0_4_0.0
11,16,18,18,7,0,437.7,459.0,459.0,0.01,459.0,0.0,3326813.0,0.0,0,0,0.0,3.0,9606400,9606399,0,5,3326813.0_5_0.0
12,18,12,7,19,9606399,459.0,465.4,465.4,0.032,459.0,4.600000000000023,3326813.0,0.0,0,1,150.0,6.4,9606399,9606399,0,6,3326813.0_6_0.0
14,12,5,8,20,9606399,470.0,474.5,474.5,0.032,470.0,35.5,3326813.0,0.0,0,1,150.0,4.5,9606399,9606399,0,6,3326813.0_6_0.0
16,5,20,9,21,9606399,510.0,516.0,516.0,0.032,510.0,97.0,3326813.0,0.0,0,1,150.0,6.0,9606399,9606399,0,6,3326813.0_6_0.0
17,20,16,21,10,0,516.0,613.0,613.0,0.01,613.0,0.0,3326813.0,0.0,0,0,0.0,6.7,9606399,9606400,0,7,3326813.0_7_0.0
18,16,20,10,22,9606400,613.0,617.2,617.2,0.032,613.0,151.79999999999995,3326813.0,0.0,0,1,150.0,4.2,9606400,9606400,0,8,3326813.0_8_0.0
20,20,14,11,23,9606400,769.0,774.8,774.8,0.032,769.0,138.20000000000005,3326813.0,0.0,0,1,150.0,5.8,9606400,9606400,0,8,3326813.0_8_0.0
22,14,20,12,24,9606400,913.0,919.1,919.1,0.032,913.0,520.9,3326813.0,0.0,0,1,150.0,6.1,9606400,9606400,0,8,3326813.0_8_0.0
0,2,1,1,22,6823196,236.0,237.9,237.9,0.0498,236.0,1202.1,2034195.0,0.0,0,1,150.0,1.9,6823196,6823196,0,0,2034195.0_0_0.0
0,1,2,2,23,6823196,359.0,360.1,360.1,0.0498,359.0,54.89999999999998,2034195.0,0.0,0,1,150.0,1.1,6823196,6823196,0,0,2034195.0_0_0.0
2,2,8,3,24,6823196,415.0,416.9,416.9,0.0498,415.0,26.100000000000023,2034195.0,0.0,0,1,150.0,1.9,6823196,6823196,0,0,2034195.0_0_0.0
3,8,2,24,4,0,416.9,443.0,443.0,0.01,443.0,0.0,2034195.0,0.0,0,0,0.0,3.7,6823196,6823194,0,1,2034195.0_1_0.0
4,2,5,4,25,6823194,443.0,443.5,443.5,0.0498,443.0,169.5,2034195.0,0.0,0,1,150.0,0.5,6823194,6823194,0,2,2034195.0_2_0.0
6,5,2,7,28,6823194,610.5,611.0,629.5,0.0498,629.0,36.5,2034195.0,0.0,0,1,150.0,0.5,6823194,6823194,0,2,2034195.0_2_0.0
7,2,8,28,5,0,611.0,613.0,613.0,0.01,666.0,0.0,2034195.0,0.0,0,0,0.0,2.0,6823194,6823196,0,3,2034195.0_3_0.0
8,8,5,5,26,6823196,613.0,617.6,617.6,0.0498,613.0,3.3999999999999773,2034195.0,0.0,0,1,150.0,4.6,6823196,6823196,0,4,2034195.0_4_0.0
10,5,19,6,27,6823196,621.0,626.1,626.1,0.0498,621.0,2.8999999999999773,2034195.0,0.0,0,1,150.0,5.1,6823196,6823196,0,4,2034195.0_4_0.0
12,19,8,8,29,6823196,666.0000000000001,674.3000000000001,674.3,0.0498,666.0,42.700000000000045,2034195.0,0.0,0,1,150.0,8.3,6823196,6823196,0,4,2034195.0_4_0.0
13,8,2,29,10,0,674.3000000000001,717.9999999999999,718.0,0.01,717.0,0.0,2034195.0,0.0,0,0,0.0,5.6,6823196,6823195,0,5,2034195.0_5_0.0
14,2,2,10,9,6823195,717.9999999999999,718.4000000000001,717.0,0.0498,718.0,0.0,2034195.0,0.0,1,1,150.0,0.4,6823195,6823194,0,6,2034195.0_6_0.0
15,2,5,9,30,6823194,718.4000000000001,719.0000000000001,717.6,0.0498,717.0,0.39999999999997726,2034195.0,0.0,0,1,150.0,0.6,6823194,6823194,0,7,2034195.0_7_0.0
16,5,11,30,31,6823195,719.0000000000001,726.1,726.1,0.0498,718.0,9.899999999999977,2034195.0,0.0,0,0,0.0,6.2,6823194,6823195,0,8,2034195.0_8_0.0
18,11,2,11,32,6823195,736.0,745.0,745.0,0.0498,736.0,17.0,2034195.0,0.0,0,1,150.0,9.0,6823195,6823195,0,8,2034195.0_8_0.0
20,2,8,13,12,6823195,765.5,767.7,762.0,0.0498,769.0,0.0,2034195.0,0.0,1,1,150.0,2.2,6823195,6823196,0,8,2034195.0_8_0.0
21,8,17,12,34,6823196,767.7,773.0,774.0,0.0498,762.0,8.0,2034195.0,0.0,0,1,150.0,4.5,6823196,6823195,0,9,2034195.0_9_0.0
22,17,15,34,33,6823196,773.0,776.3,767.9,0.0498,782.0,1.1000000000000227,2034195.0,0.0,0,0,0.0,3.3,6823195,6823196,0,9,2034195.0_9_0.0
24,15,5,14,15,6823196,779.8,784.0,784.0,0.0498,782.0,0.0,2034195.0,0.0,1,1,150.0,4.2,6823196,6823194,0,9,2034195.0_9_0.0
25,5,2,15,36,6823194,784.0,786.4,786.4,0.0498,784.0,50.60000000000002,2034195.0,0.0,0,1,150.0,2.4,6823194,6823194,0,10,2034195.0_10_0.0
26,2,2,36,35,6823196,786.4,787.8,787.8,0.0498,837.0,0.0,2034195.0,0.0,0,0,0.0,0.5,6823194,6823196,0,11,2034195.0_11_0.0
27,2,2,35,17,0,787.8,829.4000000000001,842.0,0.01,784.0,0.0,2034195.0,0.0,0,0,0.0,0.5,6823196,6823194,0,12,2034195.0_12_0.0
28,2,9,17,38,6823194,829.4000000000001,833.4000000000001,846.0,0.0498,842.0,68.0,2034195.0,0.0,0,1,150.0,4.0,6823194,6823194,0,13,2034195.0_13_0.0
29,9,17,38,16,0,833.4000000000001,837.0000000000001,837.0,0.01,914.0,0.0,2034195.0,0.0,0,0,0.0,3.6,6823194,6823195,0,14,2034195.0_14_0.0
30,17,2,16,37,6823195,837.0000000000001,841.8000000000001,841.8,0.0498,837.0,0.20000000000004547,2034195.0,0.0,0,1,150.0,4.8,6823195,6823195,0,15,2034195.0_15_0.0
32,2,1,18,39,6823195,914.0,916.0,916.0,0.0498,914.0,6.0,2034195.0,0.0,0,1,150.0,2.0,6823195,6823195,0,15,2034195.0_15_0.0
34,1,16,19,40,6823195,922.0000000000001,928.8,928.8,0.0498,922.0,63.200000000000045,2034195.0,0.0,0,1,150.0,6.8,6823195,6823195,0,15,2034195.0_15_0.0
36,16,2,20,41,6823195,992.0,997.3,997.3,0.0498,992.0,191.70000000000005,2034195.0,0.0,0,1,150.0,5.3,6823195,6823195,0,15,2034195.0_15_0.0
37,2,9,41,21,0,997.3,1189.0,1189.0,0.01,1189.0,0.0,2034195.0,0.0,0,0,0.0,4.8,6823195,6823194,0,16,2034195.0_16_0.0
38,9,2,21,42,6823194,1189.0,1194.3,1194.3,0.0498,1189.0,245.70000000000005,2034195.0,0.0,0,1,150.0,5.3,6823194,6823194,0,17,2034195.0_17_0.0
0,4,16,1,9,6925337,236.0,243.2,243.2,0.1734,236.0,5.800000000000011,2066890.0,0.0,0,1,150.0,7.2,6925337,6925337,0,0,2066890.0_0_0.0
2,16,2,2,10,6925337,249.0,254.6,254.6,0.1734,249.0,4.400000000000006,2066890.0,0.0,0,1,150.0,5.6,6925337,6925337,0,0,2066890.0_0_0.0
4,2,3,3,11,6925337,259.0,259.4,259.4,0.1734,259.0,8.600000000000023,2066890.0,0.0,0,1,150.0,0.4,6925337,6925337,1,1,2066890.0_1_0.0
6,3,4,4,12,6925337,268.0,270.8,270.8,0.1734,268.0,57.19999999999999,2066890.0,0.0,0,1,150.0,2.8,6925337,6925337,0,2,2066890.0_2_0.0
8,4,15,5,13,6925337,328.0,333.7,333.7,0.1734,328.0,82.30000000000001,2066890.0,0.0,0,1,150.0,5.7,6925337,6925337,0,2,2066890.0_2_0.0
10,15,20,6,14,6925337,416.0,420.0,420.0,0.1734,416.0,455.0,2066890.0,0.0,0,1,150.0,4.0,6925337,6925337,0,2,2066890.0_2_0.0
12,20,8,7,15,6925337,875.0,879.7,879.7,0.1734,875.0,20.299999999999955,2066890.0,0.0,0,1,150.0,4.7,6925337,6925337,0,2,2066890.0_2_0.0
14,8,4,8,16,6925337,900.0,903.9,903.9,0.1734,900.0,536.1,2066890.0,0.0,0,1,150.0,3.9,6925337,6925337,0,2,2066890.0_2_0.0
0,6,1,1,3,10146276,236.0,239.4,239.4,0.0354,236.0,260.6,3572977.0,0.0,0,1,150.0,3.4,10146276,10146276,0,0,3572977.0_0_0.0
2,1,6,2,4,10146276,500.0,502.8,502.8,0.0354,500.0,937.2,3572977.0,0.0,0,1,150.0,2.8,10146276,10146276,0,0,3572977.0_0_0.0
0,10,9,1,7,9135336,396.0,399.5,399.5,0.1024,396.0,121.5,3118829.0,0.0,0,1,150.0,3.5,9135336,9135336,0,0,3118829.0_0_0.0
1,9,7,7,2,0,399.5,521.0,521.0,0.01,521.0,0.0,3118829.0,0.0,0,0,0.0,0.5,9135336,9135337,0,1,3118829.0_1_0.0
2,7,17,2,8,9135337,521.0,525.8,525.8,0.1024,521.0,46.200000000000045,3118829.0,0.0,0,1,150.0,4.8,9135337,9135337,0,2,3118829.0_2_0.0
4,17,7,3,9,9135337,572.0,583.7,583.7,0.1024,572.0,165.29999999999995,3118829.0,0.0,0,1,150.0,11.7,9135337,9135337,0,2,3118829.0_2_0.0
5,7,9,9,4,0,583.7,749.0,749.0,0.01,749.0,0.0,3118829.0,0.0,0,0,0.0,4.1,9135337,9135336,0,3,3118829.0_3_0.0
6,9,10,4,10,9135336,749.0,755.1,755.1,0.1024,749.0,56.89999999999998,3118829.0,0.0,0,1,150.0,6.1,9135336,9135336,0,4,3118829.0_4_0.0
8,10,11,5,11,9135336,812.0,818.0,818.0,0.1024,812.0,5.0,3118829.0,0.0,0,1,150.0,6.0,9135336,9135336,0,4,3118829.0_4_0.0
10,11,10,6,12,9135336,823.0,826.1,826.1,0.1024,823.0,613.9,3118829.0,0.0,0,1,150.0,3.1,9135336,9135336,0,4,3118829.0_4_0.0
0,10,18,1,7,2763659,236.0,243.3,243.3,0.1727,236.0,49.69999999999999,867923.0,0.0,0,1,150.0,7.3,2763659,2763659,0,0,867923.0_0_0.0
1,18,10,7,2,0,243.3,293.0,293.0,0.01,293.0,0.0,867923.0,0.0,0,0,0.0,8.8,2763659,2763657,0,1,867923.0_1_0.0
2,10,5,2,8,2763657,293.0,295.8,295.8,0.1727,293.0,13.199999999999989,867923.0,0.0,0,1,150.0,2.8,2763657,2763657,0,2,867923.0_2_0.0
4,5,10,3,9,2763657,309.0,315.0,315.0,0.1727,309.0,436.0,867923.0,0.0,0,1,150.0,6.0,2763657,2763657,0,2,867923.0_2_0.0
5,10,18,9,4,0,315.0,751.0,751.0,0.01,751.0,0.0,867923.0,0.0,0,0,0.0,7.6,2763657,2763659,0,3,867923.0_3_0.0
6,18,10,4,10,2763659,751.0,759.7,759.7,0.1727,751.0,91.29999999999995,867923.0,0.0,0,1,150.0,8.7,2763659,2763659,0,4,867923.0_4_0.0
7,10,10,10,5,0,759.7,851.0,851.0,0.01,851.0,0.0,867923.0,0.0,0,0,0.0,5.4,2763659,2763657,0,5,867923.0_5_0.0
8,10,12,5,11,2763657,851.0,852.9,852.9,0.1727,851.0,11.100000000000023,867923.0,0.0,0,1,150.0,1.9,2763657,2763657,0,6,867923.0_6_0.0
10,12,10,6,12,2763657,864.0,866.3,866.3,0.1727,864.0,573.7,867923.0,0.0,0,1,150.0,2.3,2763657,2763657,0,6,867923.0_6_0.0
0,15,16,1,2,4206736,235.01,237.91000000000008,262.0,0.6929,236.0,0.0,1312804.0,0.0,1,1,150.0,2.9,4206736,4206737,0,0,1312804.0_0_0.0
1,16,18,2,13,4206737,237.91000000000008,240.91000000000008,240.5,0.6929,262.0,21.5,1312804.0,0.0,0,1,150.0,3.0,4206737,4206736,0,1,1312804.0_1_0.0
2,18,14,13,14,4206737,240.91000000000008,254.5600000000001,273.1,0.6929,262.0,101.89999999999998,1312804.0,0.0,0,0,0.0,9.6,4206736,4206737,0,1,1312804.0_1_0.0
